id,cocktail_id,drink_id,quantity
16814,5745,1,90 ml
16815,5746,0,45 ml
16816,5746,2,15 ml
16817,5746,3,Full up (90ml)
16818,5747,0,30 ml
16819,5747,4,15 ml
16820,5747,5,15 ml
16821,5747,6,1 tsp.
16822,5748,0,45 ml
16823,5748,7,20 ml
16824,5748,8,Full up (90ml)
16825,5749,0,60 ml
16826,5749,9,1 dash
16827,5750,0,45 ml
16828,5750,5,15 ml
16829,5750,10,1 tsp.
16830,5750,11,1 個
16831,5750,12,2 tsp.
16832,5751,0,45 ml
16833,5751,13,15 ml
16834,5752,0,50 ml
16835,5752,13,10 ml
16836,5753,0,30 ml
16837,5753,14,15 ml
16838,5753,5,15 ml
16839,5754,0,30 ml
16840,5754,2,15 ml
16841,5754,15,15 ml
16842,5755,0,30 ml
16843,5755,1,90 ml
16844,5756,0,45 ml
16845,5756,2,15 ml
16846,5756,3,Full up (90ml)
16847,5757,0,30 ml
16848,5757,4,15 ml
16849,5757,5,15 ml
16850,5757,6,1 tsp.
16851,5758,0,45 ml
16852,5758,7,20 ml
16853,5758,8,Full up (90ml)
16854,5759,0,60 ml
16855,5759,9,1 dash
16856,5760,0,45 ml
16857,5760,5,15 ml
16858,5760,10,1 tsp.
16859,5760,11,1 個
16860,5760,12,2 tsp.
16861,5761,0,45 ml
16862,5761,13,15 ml
16863,5762,0,50 ml
16864,5762,13,10 ml
16865,5763,0,30 ml
16866,5763,14,15 ml
16867,5763,5,15 ml
16868,5764,0,30 ml
16869,5764,2,15 ml
16870,5764,15,15 ml
16871,5765,0,30 ml
16872,5765,1,90 ml
16873,5766,0,45 ml
16874,5766,2,15 ml
16875,5766,3,Full up (90ml)
16876,5767,0,30 ml
16877,5767,4,15 ml
16878,5767,5,15 ml
16879,5767,6,1 tsp.
16880,5768,0,45 ml
16881,5768,7,20 ml
16882,5768,8,Full up (90ml)
16883,5769,0,60 ml
16884,5769,9,1 dash
16885,5770,0,45 ml
16886,5770,5,15 ml
16887,5770,10,1 tsp.
16888,5770,11,1 個
16889,5770,12,2 tsp.
16890,5771,0,45 ml
16891,5771,13,15 ml
16892,5772,0,50 ml
16893,5772,13,10 ml
16894,5773,0,30 ml
16895,5773,14,15 ml
16896,5773,5,15 ml
16897,5774,0,30 ml
16898,5774,2,15 ml
16899,5774,15,15 ml
16900,5775,0,30 ml
16901,5775,1,90 ml
16902,5776,0,45 ml
16903,5776,2,15 ml
16904,5776,3,Full up (90ml)
16905,5777,0,30 ml
16906,5777,4,15 ml
16907,5777,5,15 ml
16908,5777,6,1 tsp.
16909,5778,0,45 ml
16910,5778,7,20 ml
16911,5778,8,Full up (90ml)
16912,5779,0,60 ml
16913,5779,9,1 dash
16914,5780,0,45 ml
16915,5780,5,15 ml
16916,5780,10,1 tsp.
16917,5780,11,1 個
16918,5780,12,2 tsp.
16919,5781,0,45 ml
16920,5781,13,15 ml
16921,5782,0,50 ml
16922,5782,13,10 ml
16923,5783,0,30 ml
16924,5783,14,15 ml
16925,5783,5,15 ml
16926,5784,0,30 ml
16927,5784,2,15 ml
16928,5784,15,15 ml
16929,5785,0,30 ml
16930,5785,1,90 ml
16931,5786,0,45 ml
16932,5786,2,15 ml
16933,5786,3,Full up (90ml)
16934,5787,0,30 ml
16935,5787,4,15 ml
16936,5787,5,15 ml
16937,5787,6,1 tsp.
16938,5788,0,45 ml
16939,5788,7,20 ml
16940,5788,8,Full up (90ml)
16941,5789,0,60 ml
16942,5789,9,1 dash
16943,5790,0,45 ml
16944,5790,5,15 ml
16945,5790,10,1 tsp.
16946,5790,11,1 個
16947,5790,12,2 tsp.
16948,5791,0,45 ml
16949,5791,13,15 ml
16950,5792,0,50 ml
16951,5792,13,10 ml
16952,5793,0,30 ml
16953,5793,14,15 ml
16954,5793,5,15 ml
16955,5794,0,30 ml
16956,5794,2,15 ml
16957,5794,15,15 ml
16958,5795,0,30 ml
16959,5795,1,90 ml
16960,5796,0,45 ml
16961,5796,2,15 ml
16962,5796,3,Full up (90ml)
16963,5797,0,30 ml
16964,5797,4,15 ml
16965,5797,5,15 ml
16966,5797,6,1 tsp.
16967,5798,0,45 ml
16968,5798,7,20 ml
16969,5798,8,Full up (90ml)
16970,5799,0,60 ml
16971,5799,9,1 dash
16972,5800,0,45 ml
16973,5800,5,15 ml
16974,5800,10,1 tsp.
16975,5800,11,1 個
16976,5800,12,2 tsp.
16977,5801,0,45 ml
16978,5801,13,15 ml
16979,5802,0,50 ml
16980,5802,13,10 ml
16981,5803,0,30 ml
16982,5803,14,15 ml
16983,5803,5,15 ml
16984,5804,0,30 ml
16985,5804,2,15 ml
16986,5804,15,15 ml
16987,5805,0,30 ml
16988,5805,1,90 ml
16989,5806,0,45 ml
16990,5806,2,15 ml
16991,5806,3,Full up (90ml)
16992,5807,0,30 ml
16993,5807,4,15 ml
16994,5807,5,15 ml
16995,5807,6,1 tsp.
16996,5808,0,45 ml
16997,5808,7,20 ml
16998,5808,8,Full up (90ml)
16999,5809,0,60 ml
17000,5809,9,1 dash
17001,5810,0,45 ml
17002,5810,5,15 ml
17003,5810,10,1 tsp.
17004,5810,11,1 個
17005,5810,12,2 tsp.
17006,5811,0,45 ml
17007,5811,13,15 ml
17008,5812,0,50 ml
17009,5812,13,10 ml
17010,5813,0,30 ml
17011,5813,14,15 ml
17012,5813,5,15 ml
17013,5814,0,30 ml
17014,5814,2,15 ml
17015,5814,15,15 ml
17016,5815,0,30 ml
17017,5815,1,90 ml
17018,5816,0,45 ml
17019,5816,2,15 ml
17020,5816,3,Full up (90ml)
17021,5817,0,30 ml
17022,5817,4,15 ml
17023,5817,5,15 ml
17024,5817,6,1 tsp.
17025,5818,0,45 ml
17026,5818,7,20 ml
17027,5818,8,Full up (90ml)
17028,5819,0,60 ml
17029,5819,9,1 dash
17030,5820,0,45 ml
17031,5820,5,15 ml
17032,5820,10,1 tsp.
17033,5820,11,1 個
17034,5820,12,2 tsp.
17035,5821,0,45 ml
17036,5821,13,15 ml
17037,5822,0,50 ml
17038,5822,13,10 ml
17039,5823,0,30 ml
17040,5823,14,15 ml
17041,5823,5,15 ml
17042,5824,0,30 ml
17043,5824,2,15 ml
17044,5824,15,15 ml
17045,5825,0,30 ml
17046,5825,1,90 ml
17047,5826,0,45 ml
17048,5826,2,15 ml
17049,5826,3,Full up (90ml)
17050,5827,0,30 ml
17051,5827,4,15 ml
17052,5827,5,15 ml
17053,5827,6,1 tsp.
17054,5828,0,45 ml
17055,5828,7,20 ml
17056,5828,8,Full up (90ml)
17057,5829,0,60 ml
17058,5829,9,1 dash
17059,5830,0,45 ml
17060,5830,5,15 ml
17061,5830,10,1 tsp.
17062,5830,11,1 個
17063,5830,12,2 tsp.
17064,5831,0,45 ml
17065,5831,13,15 ml
17066,5832,0,50 ml
17067,5832,13,10 ml
17068,5833,0,30 ml
17069,5833,14,15 ml
17070,5833,5,15 ml
17071,5834,0,30 ml
17072,5834,2,15 ml
17073,5834,15,15 ml
17074,5835,0,30 ml
17075,5835,1,90 ml
17076,5836,0,45 ml
17077,5836,2,15 ml
17078,5836,3,Full up (90ml)
17079,5837,0,30 ml
17080,5837,4,15 ml
17081,5837,5,15 ml
17082,5837,6,1 tsp.
17083,5838,0,45 ml
17084,5838,7,20 ml
17085,5838,8,Full up (90ml)
17086,5839,0,60 ml
17087,5839,9,1 dash
17088,5840,0,45 ml
17089,5840,5,15 ml
17090,5840,10,1 tsp.
17091,5840,11,1 個
17092,5840,12,2 tsp.
17093,5841,0,45 ml
17094,5841,13,15 ml
17095,5842,0,50 ml
17096,5842,13,10 ml
17097,5843,0,30 ml
17098,5843,14,15 ml
17099,5843,5,15 ml
17100,5844,0,30 ml
17101,5844,2,15 ml
17102,5844,15,15 ml
17103,5845,0,30 ml
17104,5845,1,90 ml
17105,5846,0,45 ml
17106,5846,2,15 ml
17107,5846,3,Full up (90ml)
17108,5847,0,30 ml
17109,5847,4,15 ml
17110,5847,5,15 ml
17111,5847,6,1 tsp.
17112,5848,0,45 ml
17113,5848,7,20 ml
17114,5848,8,Full up (90ml)
17115,5849,0,60 ml
17116,5849,9,1 dash
17117,5850,0,45 ml
17118,5850,5,15 ml
17119,5850,10,1 tsp.
17120,5850,11,1 個
17121,5850,12,2 tsp.
17122,5851,0,45 ml
17123,5851,13,15 ml
17124,5852,0,50 ml
17125,5852,13,10 ml
17126,5853,0,30 ml
17127,5853,14,15 ml
17128,5853,5,15 ml
17129,5854,0,30 ml
17130,5854,2,15 ml
17131,5854,15,15 ml
17132,5855,0,30 ml
17133,5855,1,90 ml
17134,5856,0,45 ml
17135,5856,2,15 ml
17136,5856,3,Full up (90ml)
17137,5857,0,30 ml
17138,5857,4,15 ml
17139,5857,5,15 ml
17140,5857,6,1 tsp.
17141,5858,0,45 ml
17142,5858,7,20 ml
17143,5858,8,Full up (90ml)
17144,5859,0,60 ml
17145,5859,9,1 dash
17146,5860,0,45 ml
17147,5860,5,15 ml
17148,5860,10,1 tsp.
17149,5860,11,1 個
17150,5860,12,2 tsp.
17151,5861,0,45 ml
17152,5861,13,15 ml
17153,5862,0,50 ml
17154,5862,13,10 ml
17155,5863,0,30 ml
17156,5863,14,15 ml
17157,5863,5,15 ml
17158,5864,0,30 ml
17159,5864,2,15 ml
17160,5864,15,15 ml
17161,5865,0,30 ml
17162,5865,1,90 ml
17163,5866,0,45 ml
17164,5866,2,15 ml
17165,5866,3,Full up (90ml)
17166,5867,0,30 ml
17167,5867,4,15 ml
17168,5867,5,15 ml
17169,5867,6,1 tsp.
17170,5868,0,45 ml
17171,5868,7,20 ml
17172,5868,8,Full up (90ml)
17173,5869,0,60 ml
17174,5869,9,1 dash
17175,5870,0,45 ml
17176,5870,5,15 ml
17177,5870,10,1 tsp.
17178,5870,11,1 個
17179,5870,12,2 tsp.
17180,5871,0,45 ml
17181,5871,13,15 ml
17182,5872,0,50 ml
17183,5872,13,10 ml
17184,5873,0,30 ml
17185,5873,14,15 ml
17186,5873,5,15 ml
17187,5874,0,30 ml
17188,5874,2,15 ml
17189,5874,15,15 ml
17190,5875,0,30 ml
17191,5875,1,90 ml
17192,5876,0,45 ml
17193,5876,2,15 ml
17194,5876,3,Full up (90ml)
17195,5877,0,30 ml
17196,5877,4,15 ml
17197,5877,5,15 ml
17198,5877,6,1 tsp.
17199,5878,0,45 ml
17200,5878,7,20 ml
17201,5878,8,Full up (90ml)
17202,5879,0,60 ml
17203,5879,9,1 dash
17204,5880,0,45 ml
17205,5880,5,15 ml
17206,5880,10,1 tsp.
17207,5880,11,1 個
17208,5880,12,2 tsp.
17209,5881,0,45 ml
17210,5881,13,15 ml
17211,5882,0,50 ml
17212,5882,13,10 ml
17213,5883,0,30 ml
17214,5883,14,15 ml
17215,5883,5,15 ml
17216,5884,0,30 ml
17217,5884,2,15 ml
17218,5884,15,15 ml
17219,5885,0,30 ml
17220,5885,1,90 ml
17221,5886,0,45 ml
17222,5886,2,15 ml
17223,5886,3,Full up (90ml)
17224,5887,0,30 ml
17225,5887,4,15 ml
17226,5887,5,15 ml
17227,5887,6,1 tsp.
17228,5888,0,45 ml
17229,5888,7,20 ml
17230,5888,8,Full up (90ml)
17231,5889,0,60 ml
17232,5889,9,1 dash
17233,5890,0,45 ml
17234,5890,5,15 ml
17235,5890,10,1 tsp.
17236,5890,11,1 個
17237,5890,12,2 tsp.
17238,5891,0,45 ml
17239,5891,13,15 ml
17240,5892,0,50 ml
17241,5892,13,10 ml
17242,5893,0,30 ml
17243,5893,14,15 ml
17244,5893,5,15 ml
17245,5894,0,30 ml
17246,5894,2,15 ml
17247,5894,15,15 ml
17248,5895,0,30 ml
17249,5895,1,90 ml
17250,5896,0,45 ml
17251,5896,2,15 ml
17252,5896,3,Full up (90ml)
17253,5897,0,30 ml
17254,5897,4,15 ml
17255,5897,5,15 ml
17256,5897,6,1 tsp.
17257,5898,0,45 ml
17258,5898,7,20 ml
17259,5898,8,Full up (90ml)
17260,5899,0,60 ml
17261,5899,9,1 dash
17262,5900,0,45 ml
17263,5900,5,15 ml
17264,5900,10,1 tsp.
17265,5900,11,1 個
17266,5900,12,2 tsp.
17267,5901,0,45 ml
17268,5901,13,15 ml
17269,5902,0,50 ml
17270,5902,13,10 ml
17271,5903,0,30 ml
17272,5903,14,15 ml
17273,5903,5,15 ml
17274,5904,0,30 ml
17275,5904,2,15 ml
17276,5904,15,15 ml
17277,5905,0,30 ml
17278,5905,1,90 ml
17279,5906,0,45 ml
17280,5906,2,15 ml
17281,5906,3,Full up (90ml)
17282,5907,0,30 ml
17283,5907,4,15 ml
17284,5907,5,15 ml
17285,5907,6,1 tsp.
17286,5908,0,45 ml
17287,5908,7,20 ml
17288,5908,8,Full up (90ml)
17289,5909,0,60 ml
17290,5909,9,1 dash
17291,5910,0,45 ml
17292,5910,5,15 ml
17293,5910,10,1 tsp.
17294,5910,11,1 個
17295,5910,12,2 tsp.
17296,5911,0,45 ml
17297,5911,13,15 ml
17298,5912,0,50 ml
17299,5912,13,10 ml
17300,5913,0,30 ml
17301,5913,14,15 ml
17302,5913,5,15 ml
17303,5914,0,30 ml
17304,5914,2,15 ml
17305,5914,15,15 ml
17306,5915,0,30 ml
17307,5915,1,90 ml
17308,5916,0,45 ml
17309,5916,2,15 ml
17310,5916,3,Full up (90ml)
17311,5917,0,30 ml
17312,5917,4,15 ml
17313,5917,5,15 ml
17314,5917,6,1 tsp.
17315,5918,0,45 ml
17316,5918,7,20 ml
17317,5918,8,Full up (90ml)
17318,5919,0,60 ml
17319,5919,9,1 dash
17320,5920,0,45 ml
17321,5920,5,15 ml
17322,5920,10,1 tsp.
17323,5920,11,1 個
17324,5920,12,2 tsp.
17325,5921,0,45 ml
17326,5921,13,15 ml
17327,5922,0,50 ml
17328,5922,13,10 ml
17329,5923,0,30 ml
17330,5923,14,15 ml
17331,5923,5,15 ml
17332,5924,0,30 ml
17333,5924,2,15 ml
17334,5924,15,15 ml
17335,5925,0,30 ml
17336,5925,1,90 ml
17337,5926,0,45 ml
17338,5926,2,15 ml
17339,5926,3,Full up (90ml)
17340,5927,0,30 ml
17341,5927,4,15 ml
17342,5927,5,15 ml
17343,5927,6,1 tsp.
17344,5928,0,45 ml
17345,5928,7,20 ml
17346,5928,8,Full up (90ml)
17347,5929,0,60 ml
17348,5929,9,1 dash
17349,5930,0,45 ml
17350,5930,5,15 ml
17351,5930,10,1 tsp.
17352,5930,11,1 個
17353,5930,12,2 tsp.
17354,5931,0,45 ml
17355,5931,13,15 ml
17356,5932,0,50 ml
17357,5932,13,10 ml
17358,5933,0,30 ml
17359,5933,14,15 ml
17360,5933,5,15 ml
17361,5934,0,30 ml
17362,5934,2,15 ml
17363,5934,15,15 ml
17364,5935,0,30 ml
17365,5935,1,90 ml
17366,5936,0,45 ml
17367,5936,2,15 ml
17368,5936,3,Full up (90ml)
17369,5937,0,30 ml
17370,5937,4,15 ml
17371,5937,5,15 ml
17372,5937,6,1 tsp.
17373,5938,0,45 ml
17374,5938,7,20 ml
17375,5938,8,Full up (90ml)
17376,5939,0,60 ml
17377,5939,9,1 dash
17378,5940,0,45 ml
17379,5940,5,15 ml
17380,5940,10,1 tsp.
17381,5940,11,1 個
17382,5940,12,2 tsp.
17383,5941,0,45 ml
17384,5941,13,15 ml
17385,5942,0,50 ml
17386,5942,13,10 ml
17387,5943,0,30 ml
17388,5943,14,15 ml
17389,5943,5,15 ml
17390,5944,0,30 ml
17391,5944,2,15 ml
17392,5944,15,15 ml
17393,5945,0,30 ml
17394,5945,1,90 ml
17395,5946,0,45 ml
17396,5946,2,15 ml
17397,5946,3,Full up (90ml)
17398,5947,0,30 ml
17399,5947,4,15 ml
17400,5947,5,15 ml
17401,5947,6,1 tsp.
17402,5948,0,45 ml
17403,5948,7,20 ml
17404,5948,8,Full up (90ml)
17405,5949,0,60 ml
17406,5949,9,1 dash
17407,5950,0,45 ml
17408,5950,5,15 ml
17409,5950,10,1 tsp.
17410,5950,11,1 個
17411,5950,12,2 tsp.
17412,5951,0,45 ml
17413,5951,13,15 ml
17414,5952,0,50 ml
17415,5952,13,10 ml
17416,5953,0,30 ml
17417,5953,14,15 ml
17418,5953,5,15 ml
17419,5954,0,30 ml
17420,5954,2,15 ml
17421,5954,15,15 ml
17422,5955,0,30 ml
17423,5955,1,90 ml
17424,5956,0,45 ml
17425,5956,2,15 ml
17426,5956,3,Full up (90ml)
17427,5957,0,30 ml
17428,5957,4,15 ml
17429,5957,5,15 ml
17430,5957,6,1 tsp.
17431,5958,0,45 ml
17432,5958,7,20 ml
17433,5958,8,Full up (90ml)
17434,5959,0,60 ml
17435,5959,9,1 dash
17436,5960,0,45 ml
17437,5960,5,15 ml
17438,5960,10,1 tsp.
17439,5960,11,1 個
17440,5960,12,2 tsp.
17441,5961,0,45 ml
17442,5961,13,15 ml
17443,5962,0,50 ml
17444,5962,13,10 ml
17445,5963,0,30 ml
17446,5963,14,15 ml
17447,5963,5,15 ml
17448,5964,0,30 ml
17449,5964,2,15 ml
17450,5964,15,15 ml
17451,5965,0,30 ml
17452,5965,1,90 ml
17453,5966,0,45 ml
17454,5966,2,15 ml
17455,5966,3,Full up (90ml)
17456,5967,0,30 ml
17457,5967,4,15 ml
17458,5967,5,15 ml
17459,5967,6,1 tsp.
17460,5968,0,45 ml
17461,5968,7,20 ml
17462,5968,8,Full up (90ml)
17463,5969,0,60 ml
17464,5969,9,1 dash
17465,5970,0,45 ml
17466,5970,5,15 ml
17467,5970,10,1 tsp.
17468,5970,11,1 個
17469,5970,12,2 tsp.
17470,5971,0,45 ml
17471,5971,13,15 ml
17472,5972,0,50 ml
17473,5972,13,10 ml
17474,5973,0,30 ml
17475,5973,14,15 ml
17476,5973,5,15 ml
17477,5974,0,30 ml
17478,5974,2,15 ml
17479,5974,15,15 ml
17480,5975,0,30 ml
17481,5975,1,90 ml
17482,5976,0,45 ml
17483,5976,2,15 ml
17484,5976,3,Full up (90ml)
17485,5977,0,30 ml
17486,5977,4,15 ml
17487,5977,5,15 ml
17488,5977,6,1 tsp.
17489,5978,0,45 ml
17490,5978,7,20 ml
17491,5978,8,Full up (90ml)
17492,5979,0,60 ml
17493,5979,9,1 dash
17494,5980,0,45 ml
17495,5980,5,15 ml
17496,5980,10,1 tsp.
17497,5980,11,1 個
17498,5980,12,2 tsp.
17499,5981,0,45 ml
17500,5981,13,15 ml
17501,5982,0,50 ml
17502,5982,13,10 ml
17503,5983,0,30 ml
17504,5983,14,15 ml
17505,5983,5,15 ml
17506,5984,0,30 ml
17507,5984,2,15 ml
17508,5984,15,15 ml
17509,5985,0,30 ml
17510,5985,1,90 ml
17511,5986,0,45 ml
17512,5986,2,15 ml
17513,5986,3,Full up (90ml)
17514,5987,0,30 ml
17515,5987,4,15 ml
17516,5987,5,15 ml
17517,5987,6,1 tsp.
17518,5988,0,45 ml
17519,5988,7,20 ml
17520,5988,8,Full up (90ml)
17521,5989,0,60 ml
17522,5989,9,1 dash
17523,5990,0,45 ml
17524,5990,5,15 ml
17525,5990,10,1 tsp.
17526,5990,11,1 個
17527,5990,12,2 tsp.
17528,5991,0,45 ml
17529,5991,13,15 ml
17530,5992,0,50 ml
17531,5992,13,10 ml
17532,5993,0,30 ml
17533,5993,14,15 ml
17534,5993,5,15 ml
17535,5994,0,30 ml
17536,5994,2,15 ml
17537,5994,15,15 ml
17538,5995,0,30 ml
17539,5995,1,90 ml
17540,5996,0,45 ml
17541,5996,2,15 ml
17542,5996,3,Full up (90ml)
17543,5997,0,30 ml
17544,5997,4,15 ml
17545,5997,5,15 ml
17546,5997,6,1 tsp.
17547,5998,0,45 ml
17548,5998,7,20 ml
17549,5998,8,Full up (90ml)
17550,5999,0,60 ml
17551,5999,9,1 dash
17552,6000,0,45 ml
17553,6000,5,15 ml
17554,6000,10,1 tsp.
17555,6000,11,1 個
17556,6000,12,2 tsp.
17557,6001,0,45 ml
17558,6001,13,15 ml
17559,6002,0,50 ml
17560,6002,13,10 ml
17561,6003,0,30 ml
17562,6003,14,15 ml
17563,6003,5,15 ml
17564,6004,0,30 ml
17565,6004,2,15 ml
17566,6004,15,15 ml
17567,6005,0,30 ml
17568,6005,1,90 ml
17569,6006,0,45 ml
17570,6006,2,15 ml
17571,6006,3,Full up (90ml)
17572,6007,0,30 ml
17573,6007,4,15 ml
17574,6007,5,15 ml
17575,6007,6,1 tsp.
17576,6008,0,45 ml
17577,6008,7,20 ml
17578,6008,8,Full up (90ml)
17579,6009,0,60 ml
17580,6009,9,1 dash
17581,6010,0,45 ml
17582,6010,5,15 ml
17583,6010,10,1 tsp.
17584,6010,11,1 個
17585,6010,12,2 tsp.
17586,6011,0,45 ml
17587,6011,13,15 ml
17588,6012,0,50 ml
17589,6012,13,10 ml
17590,6013,0,30 ml
17591,6013,14,15 ml
17592,6013,5,15 ml
17593,6014,0,30 ml
17594,6014,2,15 ml
17595,6014,15,15 ml
17596,6015,0,30 ml
17597,6015,1,90 ml
17598,6016,0,45 ml
17599,6016,2,15 ml
17600,6016,3,Full up (90ml)
17601,6017,0,30 ml
17602,6017,4,15 ml
17603,6017,5,15 ml
17604,6017,6,1 tsp.
17605,6018,0,45 ml
17606,6018,7,20 ml
17607,6018,8,Full up (90ml)
17608,6019,0,60 ml
17609,6019,9,1 dash
17610,6020,0,45 ml
17611,6020,5,15 ml
17612,6020,10,1 tsp.
17613,6020,11,1 個
17614,6020,12,2 tsp.
17615,6021,0,45 ml
17616,6021,13,15 ml
17617,6022,0,50 ml
17618,6022,13,10 ml
17619,6023,0,30 ml
17620,6023,14,15 ml
17621,6023,5,15 ml
17622,6024,0,30 ml
17623,6024,2,15 ml
17624,6024,15,15 ml
17625,6025,0,30 ml
17626,6025,1,90 ml
17627,6026,0,45 ml
17628,6026,2,15 ml
17629,6026,3,Full up (90ml)
17630,6027,0,30 ml
17631,6027,4,15 ml
17632,6027,5,15 ml
17633,6027,6,1 tsp.
17634,6028,0,45 ml
17635,6028,7,20 ml
17636,6028,8,Full up (90ml)
17637,6029,0,60 ml
17638,6029,9,1 dash
17639,6030,0,45 ml
17640,6030,5,15 ml
17641,6030,10,1 tsp.
17642,6030,11,1 個
17643,6030,12,2 tsp.
17644,6031,0,45 ml
17645,6031,13,15 ml
17646,6032,0,50 ml
17647,6032,13,10 ml
17648,6033,0,30 ml
17649,6033,14,15 ml
17650,6033,5,15 ml
17651,6034,0,30 ml
17652,6034,2,15 ml
17653,6034,15,15 ml
17654,6035,0,30 ml
17655,6035,1,90 ml
17656,6036,0,45 ml
17657,6036,2,15 ml
17658,6036,3,Full up (90ml)
17659,6037,0,30 ml
17660,6037,4,15 ml
17661,6037,5,15 ml
17662,6037,6,1 tsp.
17663,6038,0,45 ml
17664,6038,7,20 ml
17665,6038,8,Full up (90ml)
17666,6039,0,60 ml
17667,6039,9,1 dash
17668,6040,0,45 ml
17669,6040,5,15 ml
17670,6040,10,1 tsp.
17671,6040,11,1 個
17672,6040,12,2 tsp.
17673,6041,0,45 ml
17674,6041,13,15 ml
17675,6042,0,50 ml
17676,6042,13,10 ml
17677,6043,0,30 ml
17678,6043,14,15 ml
17679,6043,5,15 ml
17680,6044,0,30 ml
17681,6044,2,15 ml
17682,6044,15,15 ml
17683,6045,0,30 ml
17684,6045,1,90 ml
17685,6046,0,45 ml
17686,6046,2,15 ml
17687,6046,3,Full up (90ml)
17688,6047,0,30 ml
17689,6047,4,15 ml
17690,6047,5,15 ml
17691,6047,6,1 tsp.
17692,6048,0,45 ml
17693,6048,7,20 ml
17694,6048,8,Full up (90ml)
17695,6049,0,60 ml
17696,6049,9,1 dash
17697,6050,0,45 ml
17698,6050,5,15 ml
17699,6050,10,1 tsp.
17700,6050,11,1 個
17701,6050,12,2 tsp.
17702,6051,0,45 ml
17703,6051,13,15 ml
17704,6052,0,50 ml
17705,6052,13,10 ml
17706,6053,0,30 ml
17707,6053,14,15 ml
17708,6053,5,15 ml
17709,6054,0,30 ml
17710,6054,2,15 ml
17711,6054,15,15 ml
17712,6055,0,30 ml
17713,6055,1,90 ml
17714,6056,0,45 ml
17715,6056,2,15 ml
17716,6056,3,Full up (90ml)
17717,6057,0,30 ml
17718,6057,4,15 ml
17719,6057,5,15 ml
17720,6057,6,1 tsp.
17721,6058,0,45 ml
17722,6058,7,20 ml
17723,6058,8,Full up (90ml)
17724,6059,0,60 ml
17725,6059,9,1 dash
17726,6060,0,45 ml
17727,6060,5,15 ml
17728,6060,10,1 tsp.
17729,6060,11,1 個
17730,6060,12,2 tsp.
17731,6061,0,45 ml
17732,6061,13,15 ml
17733,6062,0,50 ml
17734,6062,13,10 ml
17735,6063,0,30 ml
17736,6063,14,15 ml
17737,6063,5,15 ml
17738,6064,0,30 ml
17739,6064,2,15 ml
17740,6064,15,15 ml
17741,6065,0,30 ml
17742,6065,1,90 ml
17743,6066,0,45 ml
17744,6066,2,15 ml
17745,6066,3,Full up (90ml)
17746,6067,0,30 ml
17747,6067,4,15 ml
17748,6067,5,15 ml
17749,6067,6,1 tsp.
17750,6068,0,45 ml
17751,6068,7,20 ml
17752,6068,8,Full up (90ml)
17753,6069,0,60 ml
17754,6069,9,1 dash
17755,6070,0,45 ml
17756,6070,5,15 ml
17757,6070,10,1 tsp.
17758,6070,11,1 個
17759,6070,12,2 tsp.
17760,6071,0,45 ml
17761,6071,13,15 ml
17762,6072,0,50 ml
17763,6072,13,10 ml
17764,6073,0,30 ml
17765,6073,14,15 ml
17766,6073,5,15 ml
17767,6074,0,30 ml
17768,6074,2,15 ml
17769,6074,15,15 ml
17770,6075,0,30 ml
17771,6075,1,90 ml
17772,6076,0,45 ml
17773,6076,2,15 ml
17774,6076,3,Full up (90ml)
17775,6077,0,30 ml
17776,6077,4,15 ml
17777,6077,5,15 ml
17778,6077,6,1 tsp.
17779,6078,0,45 ml
17780,6078,7,20 ml
17781,6078,8,Full up (90ml)
17782,6079,0,60 ml
17783,6079,9,1 dash
17784,6080,0,45 ml
17785,6080,5,15 ml
17786,6080,10,1 tsp.
17787,6080,11,1 個
17788,6080,12,2 tsp.
17789,6081,0,45 ml
17790,6081,13,15 ml
17791,6082,0,50 ml
17792,6082,13,10 ml
17793,6083,0,30 ml
17794,6083,14,15 ml
17795,6083,5,15 ml
17796,6084,0,30 ml
17797,6084,2,15 ml
17798,6084,15,15 ml
17799,6085,0,30 ml
17800,6085,1,90 ml
17801,6086,0,45 ml
17802,6086,2,15 ml
17803,6086,3,Full up (90ml)
17804,6087,0,30 ml
17805,6087,4,15 ml
17806,6087,5,15 ml
17807,6087,6,1 tsp.
17808,6088,0,45 ml
17809,6088,7,20 ml
17810,6088,8,Full up (90ml)
17811,6089,0,60 ml
17812,6089,9,1 dash
17813,6090,0,45 ml
17814,6090,5,15 ml
17815,6090,10,1 tsp.
17816,6090,11,1 個
17817,6090,12,2 tsp.
17818,6091,0,45 ml
17819,6091,13,15 ml
17820,6092,0,50 ml
17821,6092,13,10 ml
17822,6093,0,30 ml
17823,6093,14,15 ml
17824,6093,5,15 ml
17825,6094,0,30 ml
17826,6094,2,15 ml
17827,6094,15,15 ml
17828,6095,0,30 ml
17829,6095,1,90 ml
17830,6096,0,45 ml
17831,6096,2,15 ml
17832,6096,3,Full up (90ml)
17833,6097,0,30 ml
17834,6097,4,15 ml
17835,6097,5,15 ml
17836,6097,6,1 tsp.
17837,6098,0,45 ml
17838,6098,7,20 ml
17839,6098,8,Full up (90ml)
17840,6099,0,60 ml
17841,6099,9,1 dash
17842,6100,0,45 ml
17843,6100,5,15 ml
17844,6100,10,1 tsp.
17845,6100,11,1 個
17846,6100,12,2 tsp.
17847,6101,0,45 ml
17848,6101,13,15 ml
17849,6102,0,50 ml
17850,6102,13,10 ml
17851,6103,0,30 ml
17852,6103,14,15 ml
